ingredient_code,std_name_ko,std_name_en,old_name_ko,old_name_en,as_of_date,source,ingest_date,batch_id
2832,개똥쑥추출물,Artemisia Annua Extract,84775-74-6,청호추출물,,kcia,2026-03-23,kcia_2026-03-23
2831,청색404호,Phthalocyanine Blue,147-14-8,,,kcia,2026-03-23,kcia_2026-03-23
2829,청색205호,Alphazurine FG,2650-18-2,,,kcia,2026-03-23,kcia_2026-03-23
2828,청색204호,Carbanthrene Blue,130-20-1,,,kcia,2026-03-23,kcia_2026-03-23
2825,청색201호,Indigo,482-89-3,,,kcia,2026-03-23,kcia_2026-03-23
2824,청색2호,Indigo Carmine,860-22-0,,,kcia,2026-03-23,kcia_2026-03-23
2823,능망간석추출물,Rhodochrosite Extract,14476-12-1 598-62-9,,,kcia,2026-03-23,kcia_2026-03-23
2822,강활뿌리추출물,Angelica Koreana Root Extract,,강활추출물,,kcia,2026-03-23,kcia_2026-03-23
2821,청색1호,Brilliant Blue FCF,3844-45-9 68921-42-6 (Alu Lake),,,kcia,2026-03-23,kcia_2026-03-23
2820,청동가루,Bronze Powder,7440-50-8,,,kcia,2026-03-23,kcia_2026-03-23
2819,첨차잎추출물,Rubus Suavissimus (Raspberry) Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2818,갈퀴꼭두서니뿌리추출물,Rubia Cordifolia Root Extract,,천초근추출물,,kcia,2026-03-23,kcia_2026-03-23
2817,천문동뿌리추출물,Asparagus Cochinchinensis Root Extract,,천문동추출물,,kcia,2026-03-23,kcia_2026-03-23
2816,천마뿌리추출물,Gastrodia Elata Root Extract,,천마추출물,,kcia,2026-03-23,kcia_2026-03-23
2815,천당삼추출물,Codonopsis Tangshen Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2814,천궁뿌리추출물,Cnidium Officinale Root Extract,,천궁추출물,,kcia,2026-03-23,kcia_2026-03-23
2813,천궁수,Cnidium Officinale Root Water,168456-52-8(generic),,,kcia,2026-03-23,kcia_2026-03-23
2812,척수추출물,Spinal Cord Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2811,당느릅나무뿌리추출물,Ulmus Davidiana Root Extract,,느릅나무뿌리추출물,,kcia,2026-03-23,kcia_2026-03-23
2810,채송화추출물,Portulaca Grandiflora Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2809,채널드랙추출물,Pelvetia Canaliculata Extract,223751-75-5,,,kcia,2026-03-23,kcia_2026-03-23
2808,창포뿌리추출물,Acorus Calamus Root Extract,84775-39-3,창포추출물,,kcia,2026-03-23,kcia_2026-03-23
2807,창포뿌리줄기수,Acorus Calamus Rhizome Water,84775-39-3,창포수,,kcia,2026-03-23,kcia_2026-03-23
2806,북창출뿌리줄기추출물,Atractylodes Chinensis Rhizome Extract,,창출추출물,,kcia,2026-03-23,kcia_2026-03-23
2805,창질경이잎추출물,Plantago Lanceolata Leaf Extract,85085-64-9,,,kcia,2026-03-23,kcia_2026-03-23
2804,도꼬마리열매추출물,Xanthium Strumarium Fruit Extract,,창이자추출물,,kcia,2026-03-23,kcia_2026-03-23
2803,참산호말추출물,Corallina Officinalis Extract,89997-92-2,,,kcia,2026-03-23,kcia_2026-03-23
2802,미역추출물,Undaria Pinnatifida Extract,,참미역추출물,,kcia,2026-03-23,kcia_2026-03-23
2801,참마뿌리추출물,Dioscorea Japonica Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2800,뉴질랜드삼씨오일,Phormium Tenax Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
2799,참당귀추출물,Angelica Gigas Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2798,참나무이끼추출물,Evernia Prunastri (Oakmoss) Extract,90028-68-5,,,kcia,2026-03-23,kcia_2026-03-23
2797,참나도히초미추출물,Polystichum Retrosopalaceum Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2796,참꽃나무추출물,Rhododendron Weyrichii Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2795,참깨추출물,Sesamum Indicum (Sesame) Seed Extract,8008-74-0,,,kcia,2026-03-23,kcia_2026-03-23
2794,참깨오일불검화물,Sesamum Indicum (Sesame) Oil Unsaponifiables,,,,kcia,2026-03-23,kcia_2026-03-23
2793,참깨오일,Sesamum Indicum (Sesame) Seed Oil,8008-74-0,,,kcia,2026-03-23,kcia_2026-03-23
2792,참깨싹추출물,Sesamum Indicum (Sesame) Sprout Extract,8008-74-0,,,kcia,2026-03-23,kcia_2026-03-23
2791,며느리감나무추출물,Cassia Mimosoides Extract,,차풀추출물,,kcia,2026-03-23,kcia_2026-03-23
2790,채퍼랠추출물,Larrea Divaricata Extract,91722-67-7,차파랄추출물,,kcia,2026-03-23,kcia_2026-03-23
2789,스노우로투스추출물,Saussurea Involucrata Extract,,눈연꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
2788,질경이추출물,Plantago Asiatica Extract,,차전초추출물,,kcia,2026-03-23,kcia_2026-03-23
2787,차가버섯추출물,Inonotus Obliquus (Mushroom) Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2786,차가버섯균핵추출물,Fuscoporia Obliqua Sclerotium Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2785,쪽잎/줄기추출물,Polygonum Tinctorium Leaf/Stem Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2784,징크피씨에이,Zinc PCA,15454-75-8,,,kcia,2026-03-23,kcia_2026-03-23
2783,징크피리치온,Zinc Pyrithione,13463-41-7,,,kcia,2026-03-23,kcia_2026-03-23
2782,징크페놀설포네이트,Zinc Phenolsulfonate,127-82-2,,,kcia,2026-03-23,kcia_2026-03-23
2781,징크팔미테이트,Zinc Palmitate,4991-47-3,,,kcia,2026-03-23,kcia_2026-03-23
2780,징크클로라이드,Zinc Chloride,7646-85-7,,,kcia,2026-03-23,kcia_2026-03-23
2779,징크카보네이트,Zinc Carbonate,3486-35-9,,,kcia,2026-03-23,kcia_2026-03-23
2778,누에추출물,Silkworm Extract,91079-16-2,,,kcia,2026-03-23,kcia_2026-03-23
2777,징크운데실레네이트,Zinc Undecylenate,557-08-4,,,kcia,2026-03-23,kcia_2026-03-23
2776,징크옥사이드,Zinc Oxide,1314-13-2,,,kcia,2026-03-23,kcia_2026-03-23
2775,징크스테아레이트,Zinc Stearate,557-05-1,,,kcia,2026-03-23,kcia_2026-03-23
2774,징크설페이트,Zinc Sulfate,7446-19-7(Monohydrate) 7446-20-0 (heptahydrate) 7733-02-0 (anhydrous),,,kcia,2026-03-23,kcia_2026-03-23
2773,징크살리실레이트,Zinc Salicylate,16283-36-6,,,kcia,2026-03-23,kcia_2026-03-23
2772,징크미리스테이트,Zinc Myristate,16260-27-8,,,kcia,2026-03-23,kcia_2026-03-23
2771,징크리시놀리에이트,Zinc Ricinoleate,13040-19-2,,,kcia,2026-03-23,kcia_2026-03-23
2770,징크락테이트,Zinc Lactate,554-05-2 16039-53-5,,,kcia,2026-03-23,kcia_2026-03-23
2769,징크라우레이트,Zinc Laurate,2452-01-09,,,kcia,2026-03-23,kcia_2026-03-23
2768,징크글라이시네이트,Zinc Glycinate,14281-83-5,징크글리시네이트,,kcia,2026-03-23,kcia_2026-03-23
2767,녹차카테킨,Camellia Sinensis Catechins,,,,kcia,2026-03-23,kcia_2026-03-23
2766,징크글루코네이트,Zinc Gluconate,4468-02-4,,,kcia,2026-03-23,kcia_2026-03-23
2765,징코바이플라본,Ginkgo Biflavones,,,,kcia,2026-03-23,kcia_2026-03-23
2764,질소,Nitrogen,7727-37-9,,,kcia,2026-03-23,kcia_2026-03-23
2763,남가새열매추출물,Tribulus Terrestris Fruit Extract,,질려자추출물,,kcia,2026-03-23,kcia_2026-03-23
2762,질경이택사추출물,Alisma Plantago-Aquatica Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2761,질경이씨추출물,Plantago Asiatica Seed Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2760,진주추출물,Pearl Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2759,진주가루,Pearl Powder,,,,kcia,2026-03-23,kcia_2026-03-23
2758,지황뿌리추출물,Rehmannia Chinensis Root Extract,,지황추출물,,kcia,2026-03-23,kcia_2026-03-23
2757,그롬웰추출물,Lithospermum Officinale Extract,90063-58-4,지치추출물,,kcia,2026-03-23,kcia_2026-03-23
2756,녹차추출물,Camellia Sinensis Leaf Extract,84650-60-2,,,kcia,2026-03-23,kcia_2026-03-23
2755,그롬웰뿌리추출물,Lithospermum Officinale Root Extract,,지치뿌리추출물,,kcia,2026-03-23,kcia_2026-03-23
2754,지유글리코사이드I,Ziyu Glycoside I,,지유글리코사이드 I,,kcia,2026-03-23,kcia_2026-03-23
2753,탱자추출물,Poncirus Trifoliata Fruit Extract,,지실추출물,,kcia,2026-03-23,kcia_2026-03-23
2752,댑싸리열매추출물,Kochia Scoparia Fruit Extract,,지부자추출물,,kcia,2026-03-23,kcia_2026-03-23
2751,지모뿌리추출물,Anemarrhena Asphodeloides Root Extract,,지모추출물,,kcia,2026-03-23,kcia_2026-03-23
2750,헛개나무열매추출물,Hovenia Dulcis Fruit Extract,,지구자추출물,,kcia,2026-03-23,kcia_2026-03-23
2749,구기자나무뿌리추출물,Lycium Chinense Root Extract,,지골피추출물,,kcia,2026-03-23,kcia_2026-03-23
2748,콥티스뿌리/줄기가루,Coptis Chinensis Root/Stalk Powder,,중국황련뿌리/줄기가루,,kcia,2026-03-23,kcia_2026-03-23
2747,녹차씨추출물,Camellia Sinensis Seed Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2746,피라칸타 포르투네아나열매추출물,Pyracantha Fortuneana Fruit Extract,,중국피라칸타열매추출물,,kcia,2026-03-23,kcia_2026-03-23
2745,중국패모비늘줄기추출물,Fritillaria Verticillata Bulb Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2744,중국으아리뿌리추출물,Clematis Chinensis Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2743,장엽복분자추출물,Rubus Chingii Fruit Extract,,중국산복분자추출물,,kcia,2026-03-23,kcia_2026-03-23
2742,중국목련나무껍질추출물,Magnolia Biondii Bark Extract,,중국목련수피추출물,,kcia,2026-03-23,kcia_2026-03-23
2741,중국천궁추출물,Ligusticum Chuanxiong Extract,,중국로베지추출물,,kcia,2026-03-23,kcia_2026-03-23
2740,중국고본뿌리추출물,Ligusticum Sinense Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2739,줄맨드라미씨추출물,Amaranthus Caudatus Seed Extract,223747-79-3,,,kcia,2026-03-23,kcia_2026-03-23
2738,죽절초추출물,Chloranthus Glaber Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2737,죽절삼뿌리추출물,Panax Japonicus Root Extract,,죽절삼추출물,,kcia,2026-03-23,kcia_2026-03-23
2736,녹차씨오일/팜오일아미노프로판다이올에스터,Camellia Sinensis Seed Oil/Palm Oil Aminopropanediol Esters,,녹차씨오일/팜오일아미노프로판디올에스터,,kcia,2026-03-23,kcia_2026-03-23
2735,허니로커스트씨추출물,Gleditsia Triacanthos Seed Extract,,주엽나무씨추출물,,kcia,2026-03-23,kcia_2026-03-23
2734,주목잎추출물,Taxus Cuspidata Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2733,주루베바추출물,Solanum Paniculatum Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2732,종대황뿌리/잎줄기/줄기추출물,Rheum Undulatum Root/Stalk/Stem Extract,8016-55-5,종대황뿌리/줄기/가지추출물,,kcia,2026-03-23,kcia_2026-03-23
2731,라디아타유카리잎/줄기오일,Eucalyptus Radiata Leaf/Stem Oil,,좁은잎페퍼민트검잎/줄기오일,,kcia,2026-03-23,kcia_2026-03-23
2730,라디아타유카리잎오일,Eucalyptus Radiata Leaf Oil,,좁은잎페퍼민트검잎오일,,kcia,2026-03-23,kcia_2026-03-23
2729,라디아타유카리꽃/잎/줄기추출물,Eucalyptus Radiata Flower/Leaf/Stem Extract,92201-64-4,좁은잎페퍼민트검꽃/잎/줄기추출물,,kcia,2026-03-23,kcia_2026-03-23
2728,라디아타유카리꽃/잎/줄기오일,Eucalyptus Radiata Flower/Leaf/Stem Oil,,좁은잎페퍼민트검꽃/잎/줄기오일,,kcia,2026-03-23,kcia_2026-03-23
2727,트레블러스조이잎추출물,Clematis Vitalba Leaf Extract,84929-63-5,좀사위질빵잎추출물,,kcia,2026-03-23,kcia_2026-03-23
2726,족도리풀,,,족두리풀,,kcia,2026-03-23,kcia_2026-03-23
2725,녹차씨오일,Camellia Sinensis Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
2724,조직배양인삼부정근추출물,,,조직배양삼추출물,,kcia,2026-03-23,kcia_2026-03-23
2723,조직배양삼,,,,,kcia,2026-03-23,kcia_2026-03-23
2722,조이퍼퓸트리꽃오일,Magnolia Champaca Flower Oil,943333-99-0,,,kcia,2026-03-23,kcia_2026-03-23
2721,조슈아나무뿌리추출물,Yucca Brevifolia Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2720,알프스민들레추출물,Hieracium Pilosella Extract,84012-22-6,조밥나물추출물,,kcia,2026-03-23,kcia_2026-03-23
2719,조름나물잎추출물,Menyanthes Trifoliata Leaf Extract,84082-63-3,,,kcia,2026-03-23,kcia_2026-03-23
2718,조류올리고사카라이드,Algae Oligosaccharides,,,,kcia,2026-03-23,kcia_2026-03-23
2717,조류,Algae,,,,kcia,2026-03-23,kcia_2026-03-23
2716,박추출물,Cucurbitaceae (Gourd) Extract,,조롱박추출물,,kcia,2026-03-23,kcia_2026-03-23
2715,조록나무추출물,Distylium Racemosum Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2714,녹차수,Camellia Sinensis Leaf Water,84650-60-2 (generic),,,kcia,2026-03-23,kcia_2026-03-23
2713,강낭콩씨추출물,Phaseolus Vulgaris Seed Extract,85085-22-9,강낭콩추출물,,kcia,2026-03-23,kcia_2026-03-23
2712,조구등추출물,Uncaria Sinensis Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2711,젤란검,Gellan Gum,71010-52-1,,,kcia,2026-03-23,kcia_2026-03-23
2710,젤라틴,Gelatin,9000-70-8,,,kcia,2026-03-23,kcia_2026-03-23
2709,코키네움국화꽃추출물,Chrysanthemum Coccineum Flower Extract,,제충국꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
2708,제인,Zein,9010-66-6,,,kcia,2026-03-23,kcia_2026-03-23
2707,제올라이트,Zeolite,1318-02-1 68989-22-0,,,kcia,2026-03-23,kcia_2026-03-23
2706,제비꽃꽃추출물,Viola Mandshurica Flower Extract,,제비꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
2705,제라닐아세테이트,Geranyl Acetate,105-87-3,,,kcia,2026-03-23,kcia_2026-03-23
2704,제라니올,Geraniol,106-24-1,,,kcia,2026-03-23,kcia_2026-03-23
2703,와일드제라늄추출물,Geranium Maculatum Extract,84650-10-2,제라늄추출물,,kcia,2026-03-23,kcia_2026-03-23
2702,녹차꽃추출물,Camellia Sinensis Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2701,와일드제라늄오일,Geranium Maculatum Oil,,제라늄오일,,kcia,2026-03-23,kcia_2026-03-23
2700,정제수,Water,7732-18-5,,,kcia,2026-03-23,kcia_2026-03-23
2699,다닥냉이씨추출물,Lepidium Apetalum Seed Extract,,정력자추출물,,kcia,2026-03-23,kcia_2026-03-23
2698,접시꽃추출물,Althaea Rosea Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2697,두톱상어가죽추출물,Spotted Dogfish Skin Extract,,점상어가죽추출물,,kcia,2026-03-23,kcia_2026-03-23
2696,전호추출물,Anthriscus Sylvestris Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2695,전판홍경천뿌리추출물,Rhodiola Sacra Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2694,적색산화철,Iron Oxide Red,1309-37-1 1317-61-9 1345-27-3,,,kcia,2026-03-23,kcia_2026-03-23
2693,적색506호,Fast Red S,1658-56-6,,,kcia,2026-03-23,kcia_2026-03-23
2692,적색504호,Ponceau SX,4548-53-2,,,kcia,2026-03-23,kcia_2026-03-23
2691,녹차가루,Camellia Sinensis Leaf Powder,84650-60-2 (generic),,,kcia,2026-03-23,kcia_2026-03-23
2688,적색405호,Permanent Red F5R,,,,kcia,2026-03-23,kcia_2026-03-23
2686,적색401호,Violamine R,6252-76-2,,,kcia,2026-03-23,kcia_2026-03-23
2685,적색230호의(2),Eosine YSK,,,,kcia,2026-03-23,kcia_2026-03-23
2684,적색228호,Permaton Red,2814-77-9,,,kcia,2026-03-23,kcia_2026-03-23
2683,적색227호,Fast Acid Magenta,3567-66-6,,,kcia,2026-03-23,kcia_2026-03-23
2682,적색226호,Helindone Pink CN,2379-74-0,,,kcia,2026-03-23,kcia_2026-03-23
2681,적색225호,Sudan III,85-86-9,,,kcia,2026-03-23,kcia_2026-03-23
2680,녹용추출물,Velvet Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2679,적색223호,Tetrabromofluorescein,15086-94-9,,,kcia,2026-03-23,kcia_2026-03-23
2678,적색221호,Toluidine Red,2425-85-6,,,kcia,2026-03-23,kcia_2026-03-23
2677,적색220호,Deep Maroon,6417-83-0,,,kcia,2026-03-23,kcia_2026-03-23
2676,적색219호,Brilliant Lake Red R,6371-76-2,,,kcia,2026-03-23,kcia_2026-03-23
2675,적색218호,Tetrachlorotetrabromofluorescein,13473-26-2,,,kcia,2026-03-23,kcia_2026-03-23
2671,적색208호,Lithol Red SR,6371-67-1,,,kcia,2026-03-23,kcia_2026-03-23
2670,적색207호,Lithol Red BA,1103-38-4,,,kcia,2026-03-23,kcia_2026-03-23
2668,적색206호,Lithol Red CA,1103-39-5,,,kcia,2026-03-23,kcia_2026-03-23
2667,적색205호,Lithol Red,1248-18-6,,,kcia,2026-03-23,kcia_2026-03-23
2664,적색202호,Lithol Rubine BCA,5281-04-9,,,kcia,2026-03-23,kcia_2026-03-23
2663,적색201호,Lithol Rubine B,5858-81-1 17852-98-1 (Ba Lake),,,kcia,2026-03-23,kcia_2026-03-23
2662,적색40호,Allura Red AC,25956-17-6,,,kcia,2026-03-23,kcia_2026-03-23
2661,적색106호,Acid Red,3520-42-1,,,kcia,2026-03-23,kcia_2026-03-23
2658,녹색401호,Naphthol Green B,19381-50-1,,,kcia,2026-03-23,kcia_2026-03-23
2657,적색104호의(2),Phloxine BK,,,,kcia,2026-03-23,kcia_2026-03-23
2656,적색104호의(1),Phloxine B,18472-87-2,,,kcia,2026-03-23,kcia_2026-03-23
2655,적색103호의(1),Eosine YS,17372-87-1 548-26-5,,,kcia,2026-03-23,kcia_2026-03-23
2654,적색102호,New Coccine,2611-82-7,,,kcia,2026-03-23,kcia_2026-03-23
2653,적색2호,Amaranth,915-67-3,,,kcia,2026-03-23,kcia_2026-03-23
2652,가죽나무추출물,Ailanthus Altissima Bark Extract,,저백피추출물,,kcia,2026-03-23,kcia_2026-03-23
2651,커먼자스민추출물,Jasminum Officinale (Jasmine) Extract,90045-94-6,쟈스민추출물,,kcia,2026-03-23,kcia_2026-03-23
2650,커먼자스민오일,Jasminum Officinale (Jasmine) Oil,8022-96-6,쟈스민오일,,kcia,2026-03-23,kcia_2026-03-23
2649,커먼자스민꽃추출물,Jasminum Officinale (Jasmine) Flower Extract,90045-94-6 (generic),쟈스민꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
2648,커먼자스민꽃/잎추출물,Jasminum Officinale (Jasmine) Flower/Leaf Extract,90045-94-6,쟈스민꽃/잎추출물,,kcia,2026-03-23,kcia_2026-03-23
2647,녹색204호,Pyranine Conc,6358-69-6,,,kcia,2026-03-23,kcia_2026-03-23
2646,스페인자스민꽃왁스,Jasminum Grandiflorum (Jasmine) Flower Wax,,쟈스민꽃왁스,,kcia,2026-03-23,kcia_2026-03-23
2645,커먼자스민꽃가루,Jasminum Officinale (Jasmine) Flower Powder,,쟈스민꽃가루,,kcia,2026-03-23,kcia_2026-03-23
2644,커먼자스민꽃,Jasminum Officinale (Jasmine) Flower,,쟈스민꽃,,kcia,2026-03-23,kcia_2026-03-23
2643,장엽대황뿌리추출물,Rheum Palmatum Root Extract,90106-27-7,,,kcia,2026-03-23,kcia_2026-03-23
2642,장미추출물,Rose Extract,84696-47-9,,,kcia,2026-03-23,kcia_2026-03-23
2641,장미꽃추출물,Rosa Hybrid Flower Extract,93062-88-5(generic),,,kcia,2026-03-23,kcia_2026-03-23
2640,장미꽃오일,Rose Flower Oil,8007-01-0,,,kcia,2026-03-23,kcia_2026-03-23
2639,잔탄검,Xanthan Gum,11138-66-2,,,kcia,2026-03-23,kcia_2026-03-23
2638,우슬추출물,Achyranthes Bidentata Root Extract,,작은쇠무릎뿌리추출물,,kcia,2026-03-23,kcia_2026-03-23
2637,녹색202호,Quinizarine Green SS,128-80-3,,,kcia,2026-03-23,kcia_2026-03-23
2636,작약꽃추출물,Paeonia Albiflora Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2635,줄작두콩열매추출물,Canavalia Gladiata Fruit Extract,,작두콩추출물,,kcia,2026-03-23,kcia_2026-03-23
2634,자주천인국추출물,Echinacea Purpurea Extract,90028-20-9,,,kcia,2026-03-23,kcia_2026-03-23
2633,자주천인국잎/뿌리추출물,Echinacea Purpurea Leaf/Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2632,자주천인국뿌리추출물,Echinacea Purpurea Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2631,자주천인국꽃/잎/줄기수,Echinacea Purpurea Flower/Leaf/Stem Water,,,,kcia,2026-03-23,kcia_2026-03-23
2630,자주개자리추출물,Medicago Sativa (Alfalfa) Extract,84082-36-0,,,kcia,2026-03-23,kcia_2026-03-23
2629,자주개자리잎추출물,Medicago Sativa (Alfalfa) Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2628,녹색201호,Alizarine Cyanine Green F,4403-90-1,,,kcia,2026-03-23,kcia_2026-03-23
2627,자주개자리씨가루,Medicago Sativa (Alfalfa) Seed Powder,,,,kcia,2026-03-23,kcia_2026-03-23
2626,만주자작나무잎추출물,Betula Alba Leaf Extract,84012-15-7,자작나무잎추출물,,kcia,2026-03-23,kcia_2026-03-23
2625,만주자작나무수,Betula Alba Leaf Water,,자작나무잎수,,kcia,2026-03-23,kcia_2026-03-23
2624,만주자작나무오일,Betula Alba Oil,8001-88-5 8027-43-8,자작나무오일,,kcia,2026-03-23,kcia_2026-03-23
2623,만주자작나무수액,Betula Alba Juice,,자작나무수액,,kcia,2026-03-23,kcia_2026-03-23
2622,만주자작나무껍질/잎추출물,Betula Alba Bark/Leaf Extract,84012-15-7,자작나무껍질/잎추출물,,kcia,2026-03-23,kcia_2026-03-23
2621,자일리틸글루코사이드,Xylitylglucoside,1095751-96-4,,,kcia,2026-03-23,kcia_2026-03-23
2620,자일리톨,Xylitol,87-99-0,,,kcia,2026-03-23,kcia_2026-03-23
2619,자일로오스,Xylose,58-86-6,,,kcia,2026-03-23,kcia_2026-03-23
2618,자일로바이오스,Xylobiose,6860-47-5,,,kcia,2026-03-23,kcia_2026-03-23
2617,녹색3호,Fast Green FCF,2353-45-9,,,kcia,2026-03-23,kcia_2026-03-23
2616,자일렌,Xylene,1330-20-7,,,kcia,2026-03-23,kcia_2026-03-23
2615,자이언트켈프추출물,Macrocystis Pyrifera (Kelp) Extract,347174-92-9,,,kcia,2026-03-23,kcia_2026-03-23
2614,자이언트켈프단백질,Macrocystis Pyrifera (Kelp) Protein,,,,kcia,2026-03-23,kcia_2026-03-23
2613,자이언트켈프,Macrocystis Pyrifera (Kelp),,,,kcia,2026-03-23,kcia_2026-03-23
2612,자운영추출물,Astragalus Sinicus Extract,223749-21-1,,,kcia,2026-03-23,kcia_2026-03-23
2611,자운영씨추출물,Astragalus Sinicus Seed Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2610,개미취뿌리/뿌리줄기추출물,Aster Tataricus Root/Rhizome Extract,,자완추출물,,kcia,2026-03-23,kcia_2026-03-23
2609,자수정가루,Amethyst Powder,,,,kcia,2026-03-23,kcia_2026-03-23
2608,소엽잎추출물,Perilla Frutescens Leaf Extract,,자소엽추출물,,kcia,2026-03-23,kcia_2026-03-23
2607,자색401호,Alizurol Purple,4430-18-6,,,kcia,2026-03-23,kcia_2026-03-23
2605,감태추출물,Ecklonia Cava Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2604,자색201호,Alizurine Purple SS,81-48-1,,,kcia,2026-03-23,kcia_2026-03-23
2603,자바투메릭뿌리추출물,Curcuma Xanthorrhiza Root Extract,,자바강황추출물,,kcia,2026-03-23,kcia_2026-03-23
2602,자몽추출물,Citrus Paradisi (Grapefruit) Fruit Extract,90045-43-5(generic) 8016-20-4,,,kcia,2026-03-23,kcia_2026-03-23
2601,자몽즙,Citrus Paradisi (Grapefruit) Juice,,,,kcia,2026-03-23,kcia_2026-03-23
2600,자몽껍질오일,Citrus Paradisi (Grapefruit) Peel Oil,8016-20-4 90045-43-5,,,kcia,2026-03-23,kcia_2026-03-23
2599,자목련꽃추출물,Magnolia Liliflora Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2598,자두추출물,Prunus Salicina Fruit Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2597,지치뿌리추출물,Lithospermum Erythrorhizon Root Extract,223749-76-6 (generic),자근추출물,,kcia,2026-03-23,kcia_2026-03-23
2596,자귀나무껍질추출물,Albizia Julibrissin Bark Extract,440103-71-9 (generic),,,kcia,2026-03-23,kcia_2026-03-23
2595,잎새버섯추출물,Grifola Frondosa Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2594,녹두씨추출물,Phaseolus Radiatus Seed Extract,,녹두추출물,,kcia,2026-03-23,kcia_2026-03-23
2593,잎새버섯균사체발효여과추출물,Grifola Frondosa (Maitake) Mycelium Ferment Filtrate Extract,,,,kcia,2026-03-23,kcia_2026-03-23
2592,잉가 알바껍질추출물,Inga Alba Bark Extract,1120329-79-4(generic),,,kcia,2026-03-23,kcia_2026-03-23
2591,잇꽃올레오좀,Carthamus Tinctorius (Safflower) Oleosomes,,,,kcia,2026-03-23,kcia_2026-03-23
2590,잇꽃씨추출물,Carthamus Tinctorius (Safflower) Seed Extract,223749-52-8(generic),,,kcia,2026-03-23,kcia_2026-03-23
2589,잇꽃씨오일,Carthamus Tinctorius (Safflower) Seed Oil,8001-23-8,,,kcia,2026-03-23,kcia_2026-03-23
2588,입술연지수선화꽃추출물,Narcissus Poeticus Flower Extract,,입술연지수선꽃추출물,,kcia,2026-03-23,kcia_2026-03-23
2587,입술연지수선화꽃왁스,Narcissus Poeticus Flower Wax,,입술연지수선꽃왁스,,kcia,2026-03-23,kcia_2026-03-23
2586,쿠네아타산사열매추출물,Crataegus Cuneata Fruit Extract,,일본산사나무열매추출물,,kcia,2026-03-23,kcia_2026-03-23
2585,일랑일랑꽃추출물,Cananga Odorata Flower Extract,"""8006-81-3 (generic) 83863-30-3 93686-30-7 (generic)""",,,kcia,2026-03-23,kcia_2026-03-23
2584,일랑일랑꽃오일,Cananga Odorata Flower Oil,8006-81-3,,,kcia,2026-03-23,kcia_2026-03-23
2583,녹두가루,Phaseolus Radiatus Seed Powder,,,,kcia,2026-03-23,kcia_2026-03-23
2582,일라이트,Illite,12173-60-3,,,kcia,2026-03-23,kcia_2026-03-23
2581,왜당귀뿌리추출물,Angelica Acutiloba Root Extract,164288-49-7,일당귀추출물,,kcia,2026-03-23,kcia_2026-03-23
2580,왜당귀뿌리수,Angelica Acutiloba Root Water,,일당귀수,,kcia,2026-03-23,kcia_2026-03-23
2579,인삼추출물,Panax Ginseng Root Extract,72480-62-7 1449115-64-3,,,kcia,2026-03-23,kcia_2026-03-23
